url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://s-ec.bstatic.com/images/hotel/max1280x900/281/28162145.jpg,46.203775,-63.087637,2019-09-13T02:18:10+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/107/107145227.jpg,46.2129001,-63.0725044,2019-09-10T22:57:11+0000,900,1200,,,Stratford,5; Edies Way; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/111/111462278.jpg,46.200798999999996,-63.0871431,2019-09-11T04:58:49+0000,900,1200,,,Stratford,9; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/109/109555681.jpg,46.2002499,-63.088566099999994,2020-07-31T05:48:39+0000,900,1200,,,Stratford,19; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/214/214988821.jpg,46.20349805,-63.07842207,2020-01-21T08:25:54+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/738/73856647.jpg,46.225746,-63.103725,2019-08-13T21:18:04+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/208/208237759.jpg,46.217715999999996,-63.109745999999994,2020-02-11T23:19:52+0000,900,599,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/189/189639363.jpg,46.217715999999996,-63.109745999999994,2020-02-11T23:29:10+0000,900,1200,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/198/198543318.jpg,46.20349805,-63.07842207,2020-04-22T22:40:37+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/129/129293483.jpg,46.218955,-63.087578,2019-09-18T02:44:58+0000,847,1280,,,Stratford,24; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/232/232595726.jpg,46.22756714,-63.10522842,2020-10-11T03:33:23+0000,683,1024,,,Stratford,31; Harbourview Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/205/20551211.jpg,46.203775,-63.087637,2019-09-15T21:55:13+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/129/129290151.jpg,46.223636,-63.100602,2019-09-16T05:57:49+0000,900,675,,,Stratford,22; Marion Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/207/207895245.jpg,46.217715999999996,-63.109745999999994,2020-02-11T23:29:14+0000,900,1200,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/107/107145211.jpg,46.2129001,-63.0725044,2019-09-14T19:08:56+0000,900,1200,,,Stratford,5; Edies Way; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/208/208237758.jpg,46.217715999999996,-63.109745999999994,2020-01-31T10:25:27+0000,852,1280,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/232/232595608.jpg,46.22756714,-63.10522842,2020-12-10T13:58:45+0000,683,1024,,,Stratford,31; Harbourview Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/232/232595766.jpg,46.22756714,-63.10522842,2020-09-11T11:49:48+0000,683,1024,,,Stratford,31; Harbourview Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/198/198543817.jpg,46.20349805,-63.07842207,2020-02-09T09:20:33+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/205/20551224.jpg,46.203775,-63.087637,2019-09-13T04:00:45+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/738/73855790.jpg,46.225746,-63.103725,2019-09-08T19:09:12+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/148/148711704.jpg,46.199589,-63.088236,2019-12-08T19:19:07+0000,900,1200,,,Stratford,13; Paget Crescent; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/202/202968766.jpg,46.217715999999996,-63.109745999999994,2020-02-29T21:22:32+0000,900,599,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/129/129290392.jpg,46.223636,-63.100602,2019-09-06T11:16:01+0000,900,675,,,Stratford,22; Marion Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/205/20551212.jpg,46.203775,-63.087637,2019-09-13T01:52:39+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/129/129293482.jpg,46.218955,-63.087578,2019-09-10T05:40:56+0000,847,1280,,,Stratford,24; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/214/214988797.jpg,46.20349805,-63.07842207,2020-02-09T09:29:42+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/107/107145219.jpg,46.2129001,-63.0725044,2019-09-11T15:39:56+0000,900,675,,,Stratford,5; Edies Way; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/109/109564644.jpg,46.2002499,-63.088566099999994,2020-11-23T11:32:06+0000,900,1200,,,Stratford,19; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/148/148795146.jpg,46.199589,-63.088236,2019-10-27T01:24:01+0000,900,1200,,,Stratford,13; Paget Crescent; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/101/101669140.jpg,46.203113,-63.060134,2019-09-13T09:54:57+0000,900,1200,,,Stratford,4; Upper Tea Hill Crescent; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/208/208368999.jpg,46.217715999999996,-63.109745999999994,2020-03-10T09:10:54+0000,721,1280,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/107/107238691.jpg,46.200798999999996,-63.0871431,2019-09-11T18:50:33+0000,900,1200,,,Stratford,9; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/104/104977355.jpg,46.2129001,-63.0725044,2019-09-14T15:52:13+0000,900,1200,,,Stratford,5; Edies Way; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/198/198543712.jpg,46.20349805,-63.07842207,2020-04-14T12:44:37+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/198/198544123.jpg,46.20349805,-63.07842207,2020-04-14T12:44:38+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/107/107110205.jpg,46.2002499,-63.088566099999994,2020-11-26T01:52:44+0000,900,675,,,Stratford,19; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/181/181693152.jpg,46.20349805,-63.07842207,2020-03-26T12:29:05+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/189/189665068.jpg,46.217715999999996,-63.109745999999994,2019-10-30T17:58:07+0000,900,599,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/207/207895221.jpg,46.217715999999996,-63.109745999999994,2019-10-30T17:58:08+0000,900,1205,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/205/20551150.jpg,46.203775,-63.087637,2019-09-17T04:31:00+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/204/204731436.jpg,46.20349805,-63.07842207,2020-01-19T02:31:37+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/279/27931167.jpg,46.203775,-63.087637,2019-09-08T06:56:24+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/150/150577556.jpg,46.199589,-63.088236,2019-11-27T16:28:57+0000,900,1200,,,Stratford,13; Paget Crescent; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/204/204730943.jpg,46.20349805,-63.07842207,2020-04-12T08:53:56+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/107/107238689.jpg,46.200798999999996,-63.0871431,2019-09-11T03:04:41+0000,900,1200,,,Stratford,9; Stonington Boulevard; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/103/103473013.jpg,46.203113,-63.060134,2019-09-16T17:47:02+0000,900,1200,,,Stratford,4; Upper Tea Hill Crescent; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/214/214988856.jpg,46.20349805,-63.07842207,2020-04-14T20:09:27+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/232/232595738.jpg,46.22756714,-63.10522842,2020-08-20T00:46:59+0000,683,1024,,,Stratford,31; Harbourview Drive; Southport; Town of Stratford; Queens County; Prince Edward Island; C1A 7E5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/738/73856989.jpg,46.225746,-63.103725,2019-09-12T20:34:42+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/103/103473002.jpg,46.203113,-63.060134,2019-09-08T00:04:17+0000,900,1200,,,Stratford,4; Upper Tea Hill Crescent; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/214/214988844.jpg,46.20349805,-63.07842207,2020-05-15T11:09:07+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/738/73857610.jpg,46.225746,-63.103725,2019-09-08T10:08:43+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/102/102378400.jpg,46.203113,-63.060134,2019-09-08T14:32:52+0000,900,1200,,,Stratford,4; Upper Tea Hill Crescent; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/148/148712067.jpg,46.199589,-63.088236,2019-12-30T08:03:51+0000,900,675,,,Stratford,13; Paget Crescent; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/576/57671082.jpg,46.225746,-63.103725,2019-09-16T13:50:20+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/214/214988815.jpg,46.20349805,-63.07842207,2020-05-09T13:06:21+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/205/20551151.jpg,46.203775,-63.087637,2019-09-11T13:46:26+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/148/148795152.jpg,46.199589,-63.088236,2019-12-30T08:03:52+0000,900,1200,,,Stratford,13; Paget Crescent; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0H1; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/104/104562809.jpg,46.203113,-63.060134,2019-09-21T12:12:41+0000,900,1200,,,Stratford,4; Upper Tea Hill Crescent; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/208/208237756.jpg,46.217715999999996,-63.109745999999994,2020-01-19T22:05:29+0000,852,1280,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/208/208235772.jpg,46.217715999999996,-63.109745999999994,2020-01-31T03:59:48+0000,900,1200,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/576/57671240.jpg,46.225746,-63.103725,2019-09-15T20:03:43+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/208/208369074.jpg,46.217715999999996,-63.109745999999994,2020-02-22T15:35:41+0000,900,1200,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/107/107145230.jpg,46.2129001,-63.0725044,2019-09-09T14:55:22+0000,900,1200,,,Stratford,5; Edies Way; Tea Hill; Town of Stratford; Queens County; Prince Edward Island; C1B 2W2; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/208/208235898.jpg,46.217715999999996,-63.109745999999994,2020-03-06T19:08:25+0000,900,1200,,,Stratford,4; Carrington Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 0B8; Stratford,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/741/74152912.jpg,46.225746,-63.103725,2019-09-20T07:10:33+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/198/198542581.jpg,46.20349805,-63.07842207,2020-04-06T18:15:04+0000,900,1200,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/153/153760026.jpg,46.20349805,-63.07842207,2020-03-17T04:02:18+0000,900,675,,,Stratford,19; Isleview Drive; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0G5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/279/27931165.jpg,46.203775,-63.087637,2019-09-12T08:24:22+0000,900,1200,,,Stratford,236; Kinlock Road; Kinlock; Town of Stratford; Queens County; Prince Edward Island; C1B 0L7; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/645/64587458.jpg,46.225746,-63.103725,2019-09-19T10:37:44+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/576/57671207.jpg,46.225746,-63.103725,2019-09-19T10:37:51+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/741/74153301.jpg,46.225746,-63.103725,2019-09-10T09:22:20+0000,853,1280,,,Stratford,40; Stratford Road; Southport; Town of Stratford; Queens County; Prince Edward Island; C1B 1T5; Stratford,hotel,cameraforensics
